,psnr,mse,ssim,render_time
67,30.260535151938864,0.000941773540940638,0.9999724259201347,10.204890012741089
68,29.65159130244523,0.00108352982410728,0.9999722791677521,10.548428773880005
69,29.602678111134463,0.0010958022526603181,0.9999726955133146,10.003784894943237
70,30.819644386089568,0.0008280099609829371,0.9999765559668862,10.704495906829834
71,29.997850190083632,0.0010004951345652926,0.9999695952309106,10.494316577911377
72,29.245174807022188,0.001189823436845835,0.9999720865377318,9.923216819763184
73,30.062225428203014,0.0009857742220340732,0.9999756111163886,10.35741925239563
74,28.754970953670743,0.0013319959508913712,0.9999685192917391,10.361281394958496
75,31.09013115612114,0.0007780130548362954,0.9999789965220625,10.074756145477295
76,31.230381288292794,0.0007532894258803129,0.999977715598526,9.97927212715149
77,29.011202201578374,0.0012556823211873306,0.9999689444903015,9.926456928253174
78,30.85989553382506,0.0008203712774883622,0.9999805201672344,9.985066175460815
79,29.92966880103932,0.0010163261963526114,0.9999725127280666,10.030364990234375
80,29.36951608247632,0.0011562410704796338,0.9999711847166457,9.941875457763672
81,31.01486921062477,0.0007916132939898262,0.999980581099234,10.058687210083008
82,29.17842653647842,0.0012082515094040797,0.9999626970499398,10.23145866394043
83,30.92954001603539,0.0008073205332542225,0.999980812770074,9.921060800552368
84,30.416637183686603,0.0009085237433322834,0.9999742500182388,10.084217071533203
85,29.524727450031097,0.0011156481638294768,0.9999706329824248,9.904835224151611
86,29.593737390847128,0.0010980604791545271,0.9999700418583632,10.498958349227905
87,29.781318236557752,0.001051642614837182,0.9999726419433924,10.105683326721191
88,27.54849961461673,0.0017585310401788457,0.9999435857910168,10.068324565887451
89,30.230741429867575,0.0009482565626127153,0.9999684875208462,10.064854383468628
90,30.62302277030232,0.0008663586641288755,0.9999789744220074,10.094895362854004
91,29.125029705837846,0.0012231987523150137,0.9999645900549236,10.165635824203491
92,29.77143938165941,0.001054037498977336,0.9999704462761622,10.125864267349243
93,30.003380537226832,0.000999221905410233,0.999974200392753,10.345589637756348
94,31.496868082691027,0.0007084565040497348,0.9999837123362288,10.297683715820312
95,28.730925529600057,0.00133939121791839,0.9999648085885214,10.073233366012573
96,31.499522839568698,0.0007080235708373073,0.9999835464925134,10.066612482070923
97,30.77121966009549,0.0008372941058438543,0.9999798141158218,10.094205379486084
98,31.148551274579628,0.0007676175095471423,0.9999771599325394,10.137628078460693
99,29.627839928578183,0.001089471834461693,0.9999724557355119,10.054500341415405
